totim,time_step,stress_period,name,ZONE_1
40.0,17,39,FROM_STORAGE,38116.53
40.0,17,39,FROM_CONSTANT_HEAD,0.0
40.0,17,39,FROM_RECHARGE,28844.887
40.0,17,39,FROM_STREAM_LEAKAGE,0.0
40.0,17,39,FROM_ZONE_1,0.0
40.0,17,39,TOTAL_IN,66961.42
40.0,17,39,TO_STORAGE,41268.42
40.0,17,39,TO_CONSTANT_HEAD,0.0
40.0,17,39,TO_RECHARGE,0.0
40.0,17,39,TO_STREAM_LEAKAGE,25729.312
40.0,17,39,TO_ZONE_1,0.0
40.0,17,39,TOTAL_OUT,66997.734
40.0,17,39,IN-OUT,36.3125
40.0,17,39,PERCENT_DISCREPANCY,0.054214288
41.0,17,40,FROM_STORAGE,38005.383
41.0,17,40,FROM_CONSTANT_HEAD,0.0
41.0,17,40,FROM_RECHARGE,28844.887
41.0,17,40,FROM_STREAM_LEAKAGE,0.0
41.0,17,40,FROM_ZONE_1,0.0
41.0,17,40,TOTAL_IN,66850.266
41.0,17,40,TO_STORAGE,41183.633
41.0,17,40,TO_CONSTANT_HEAD,0.0
41.0,17,40,TO_RECHARGE,0.0
41.0,17,40,TO_STREAM_LEAKAGE,25742.922
41.0,17,40,TO_ZONE_1,0.0
41.0,17,40,TOTAL_OUT,66926.555
41.0,17,40,IN-OUT,76.28906
41.0,17,40,PERCENT_DISCREPANCY,0.11405424
42.0,17,41,FROM_STORAGE,37228.35
42.0,17,41,FROM_CONSTANT_HEAD,0.0
42.0,17,41,FROM_RECHARGE,28844.887
42.0,17,41,FROM_STREAM_LEAKAGE,0.0
42.0,17,41,FROM_ZONE_1,0.0
42.0,17,41,TOTAL_IN,66073.234
42.0,17,41,TO_STORAGE,40368.29
42.0,17,41,TO_CONSTANT_HEAD,0.0
42.0,17,41,TO_RECHARGE,0.0
42.0,17,41,TO_STREAM_LEAKAGE,25756.309
42.0,17,41,TO_ZONE_1,0.0
42.0,17,41,TOTAL_OUT,66124.59
42.0,17,41,IN-OUT,51.359375
42.0,17,41,PERCENT_DISCREPANCY,0.07770079
43.0,17,42,FROM_STORAGE,36724.855
43.0,17,42,FROM_CONSTANT_HEAD,0.0
43.0,17,42,FROM_RECHARGE,28844.887
43.0,17,42,FROM_STREAM_LEAKAGE,0.0
43.0,17,42,FROM_ZONE_1,0.0
43.0,17,42,TOTAL_IN,65569.74
43.0,17,42,TO_STORAGE,39851.016
43.0,17,42,TO_CONSTANT_HEAD,0.0
43.0,17,42,TO_RECHARGE,0.0
43.0,17,42,TO_STREAM_LEAKAGE,25769.459
43.0,17,42,TO_ZONE_1,0.0
43.0,17,42,TOTAL_OUT,65620.48
43.0,17,42,IN-OUT,50.734375
43.0,17,42,PERCENT_DISCREPANCY,0.07734475
44.0,17,43,FROM_STORAGE,36236.15
44.0,17,43,FROM_CONSTANT_HEAD,0.0
44.0,17,43,FROM_RECHARGE,28844.887
44.0,17,43,FROM_STREAM_LEAKAGE,0.0
44.0,17,43,FROM_ZONE_1,0.0
44.0,17,43,TOTAL_IN,65081.035
44.0,17,43,TO_STORAGE,39349.875
44.0,17,43,TO_CONSTANT_HEAD,0.0
44.0,17,43,TO_RECHARGE,0.0
44.0,17,43,TO_STREAM_LEAKAGE,25782.36
44.0,17,43,TO_ZONE_1,0.0
44.0,17,43,TOTAL_OUT,65132.234
44.0,17,43,IN-OUT,51.19922
44.0,17,43,PERCENT_DISCREPANCY,0.07863902
45.0,17,44,FROM_STORAGE,35600.758
45.0,17,44,FROM_CONSTANT_HEAD,0.0
45.0,17,44,FROM_RECHARGE,28844.887
45.0,17,44,FROM_STREAM_LEAKAGE,0.0
45.0,17,44,FROM_ZONE_1,0.0
45.0,17,44,TOTAL_IN,64445.645
45.0,17,44,TO_STORAGE,38686.523
45.0,17,44,TO_CONSTANT_HEAD,0.0
45.0,17,44,TO_RECHARGE,0.0
45.0,17,44,TO_STREAM_LEAKAGE,25795.059
45.0,17,44,TO_ZONE_1,0.0
45.0,17,44,TOTAL_OUT,64481.582
45.0,17,44,IN-OUT,35.9375
45.0,17,44,PERCENT_DISCREPANCY,0.055748504
46.0,17,45,FROM_STORAGE,35304.938
46.0,17,45,FROM_CONSTANT_HEAD,0.0
46.0,17,45,FROM_RECHARGE,28844.887
46.0,17,45,FROM_STREAM_LEAKAGE,0.0
46.0,17,45,FROM_ZONE_1,0.0
46.0,17,45,TOTAL_IN,64149.824
46.0,17,45,TO_STORAGE,38392.14
46.0,17,45,TO_CONSTANT_HEAD,0.0
46.0,17,45,TO_RECHARGE,0.0
46.0,17,45,TO_STREAM_LEAKAGE,25807.547
46.0,17,45,TO_ZONE_1,0.0
46.0,17,45,TOTAL_OUT,64199.688
46.0,17,45,IN-OUT,49.86328
46.0,17,45,PERCENT_DISCREPANCY,0.077699214
47.0,17,46,FROM_STORAGE,34860.566
47.0,17,46,FROM_CONSTANT_HEAD,0.0
47.0,17,46,FROM_RECHARGE,28844.887
47.0,17,46,FROM_STREAM_LEAKAGE,0.0
47.0,17,46,FROM_ZONE_1,0.0
47.0,17,46,TOTAL_IN,63705.453
47.0,17,46,TO_STORAGE,37935.836
47.0,17,46,TO_CONSTANT_HEAD,0.0
47.0,17,46,TO_RECHARGE,0.0
47.0,17,46,TO_STREAM_LEAKAGE,25819.928
47.0,17,46,TO_ZONE_1,0.0
47.0,17,46,TOTAL_OUT,63755.766
47.0,17,46,IN-OUT,50.3125
47.0,17,46,PERCENT_DISCREPANCY,0.078945585
48.0,17,47,FROM_STORAGE,34276.117
48.0,17,47,FROM_CONSTANT_HEAD,0.0
48.0,17,47,FROM_RECHARGE,28844.887
48.0,17,47,FROM_STREAM_LEAKAGE,0.0
48.0,17,47,FROM_ZONE_1,0.0
48.0,17,47,TOTAL_IN,63121.004
48.0,17,47,TO_STORAGE,37324.16
48.0,17,47,TO_CONSTANT_HEAD,0.0
48.0,17,47,TO_RECHARGE,0.0
48.0,17,47,TO_STREAM_LEAKAGE,25832.123
48.0,17,47,TO_ZONE_1,0.0
48.0,17,47,TOTAL_OUT,63156.28
48.0,17,47,IN-OUT,35.277344
48.0,17,47,PERCENT_DISCREPANCY,0.055872828
49.0,17,48,FROM_STORAGE,34247.766
49.0,17,48,FROM_CONSTANT_HEAD,0.0
49.0,17,48,FROM_RECHARGE,28844.887
49.0,17,48,FROM_STREAM_LEAKAGE,0.0
49.0,17,48,FROM_ZONE_1,0.0
49.0,17,48,TOTAL_IN,63092.652
49.0,17,48,TO_STORAGE,37320.508
49.0,17,48,TO_CONSTANT_HEAD,0.0
49.0,17,48,TO_RECHARGE,0.0
49.0,17,48,TO_STREAM_LEAKAGE,25844.18
49.0,17,48,TO_ZONE_1,0.0
49.0,17,48,TOTAL_OUT,63164.688
49.0,17,48,IN-OUT,72.03516
49.0,17,48,PERCENT_DISCREPANCY,0.11410846
50.0,17,49,FROM_STORAGE,33613.21
50.0,17,49,FROM_CONSTANT_HEAD,0.0
50.0,17,49,FROM_RECHARGE,28844.887
50.0,17,49,FROM_STREAM_LEAKAGE,0.0
50.0,17,49,FROM_ZONE_1,0.0
50.0,17,49,TOTAL_IN,62458.098
50.0,17,49,TO_STORAGE,36650.695
50.0,17,49,TO_CONSTANT_HEAD,0.0
50.0,17,49,TO_RECHARGE,0.0
50.0,17,49,TO_STREAM_LEAKAGE,25856.064
50.0,17,49,TO_ZONE_1,0.0
50.0,17,49,TOTAL_OUT,62506.758
50.0,17,49,IN-OUT,48.660156
50.0,17,49,PERCENT_DISCREPANCY,0.07787814
51.0,17,50,FROM_STORAGE,33445.336
51.0,17,50,FROM_CONSTANT_HEAD,0.0
51.0,17,50,FROM_RECHARGE,28844.887
51.0,17,50,FROM_STREAM_LEAKAGE,0.0
51.0,17,50,FROM_ZONE_1,0.0
51.0,17,50,TOTAL_IN,62290.223
51.0,17,50,TO_STORAGE,36493.477
51.0,17,50,TO_CONSTANT_HEAD,0.0
51.0,17,50,TO_RECHARGE,0.0
51.0,17,50,TO_STREAM_LEAKAGE,25867.8
51.0,17,50,TO_ZONE_1,0.0
51.0,17,50,TOTAL_OUT,62361.277
51.0,17,50,IN-OUT,71.05469
51.0,17,50,PERCENT_DISCREPANCY,0.11400535
52.0,17,51,FROM_STORAGE,33056.25
52.0,17,51,FROM_CONSTANT_HEAD,0.0
52.0,17,51,FROM_RECHARGE,28844.887
52.0,17,51,FROM_STREAM_LEAKAGE,0.0
52.0,17,51,FROM_ZONE_1,0.0
52.0,17,51,TOTAL_IN,61901.137
52.0,17,51,TO_STORAGE,36094.766
52.0,17,51,TO_CONSTANT_HEAD,0.0
52.0,17,51,TO_RECHARGE,0.0
52.0,17,51,TO_STREAM_LEAKAGE,25879.402
52.0,17,51,TO_ZONE_1,0.0
52.0,17,51,TOTAL_OUT,61974.168
52.0,17,51,IN-OUT,73.03125
52.0,17,51,PERCENT_DISCREPANCY,0.117910914
53.0,17,52,FROM_STORAGE,32466.035
53.0,17,52,FROM_CONSTANT_HEAD,0.0
53.0,17,52,FROM_RECHARGE,28844.887
53.0,17,52,FROM_STREAM_LEAKAGE,0.0
53.0,17,52,FROM_ZONE_1,0.0
53.0,17,52,TOTAL_IN,61310.92
53.0,17,52,TO_STORAGE,35468.875
53.0,17,52,TO_CONSTANT_HEAD,0.0
53.0,17,52,TO_RECHARGE,0.0
53.0,17,52,TO_STREAM_LEAKAGE,25890.783
53.0,17,52,TO_ZONE_1,0.0
53.0,17,52,TOTAL_OUT,61359.656
53.0,17,52,IN-OUT,48.734375
53.0,17,52,PERCENT_DISCREPANCY,0.07945569
54.0,17,53,FROM_STORAGE,32326.621
54.0,17,53,FROM_CONSTANT_HEAD,0.0
54.0,17,53,FROM_RECHARGE,28844.887
54.0,17,53,FROM_STREAM_LEAKAGE,0.0
54.0,17,53,FROM_ZONE_1,0.0
54.0,17,53,TOTAL_IN,61171.508
54.0,17,53,TO_STORAGE,35341.51
54.0,17,53,TO_CONSTANT_HEAD,0.0
54.0,17,53,TO_RECHARGE,0.0
54.0,17,53,TO_STREAM_LEAKAGE,25902.057
54.0,17,53,TO_ZONE_1,0.0
54.0,17,53,TOTAL_OUT,61243.57
54.0,17,53,IN-OUT,72.0625
54.0,17,53,PERCENT_DISCREPANCY,0.11773468
55.0,17,54,FROM_STORAGE,31977.723
55.0,17,54,FROM_CONSTANT_HEAD,0.0
55.0,17,54,FROM_RECHARGE,28844.887
55.0,17,54,FROM_STREAM_LEAKAGE,0.0
55.0,17,54,FROM_ZONE_1,0.0
55.0,17,54,TOTAL_IN,60822.61
55.0,17,54,TO_STORAGE,34980.086
55.0,17,54,TO_CONSTANT_HEAD,0.0
55.0,17,54,TO_RECHARGE,0.0
55.0,17,54,TO_STREAM_LEAKAGE,25913.172
55.0,17,54,TO_ZONE_1,0.0
55.0,17,54,TOTAL_OUT,60893.258
55.0,17,54,IN-OUT,70.64844
55.0,17,54,PERCENT_DISCREPANCY,0.116087474
56.0,17,55,FROM_STORAGE,31188.016
56.0,17,55,FROM_CONSTANT_HEAD,0.0
56.0,17,55,FROM_RECHARGE,28844.887
56.0,17,55,FROM_STREAM_LEAKAGE,0.0
56.0,17,55,FROM_ZONE_1,0.0
56.0,17,55,TOTAL_IN,60032.902
56.0,17,55,TO_STORAGE,34134.938
56.0,17,55,TO_CONSTANT_HEAD,0.0
56.0,17,55,TO_RECHARGE,0.0
56.0,17,55,TO_STREAM_LEAKAGE,25924.1
56.0,17,55,TO_ZONE_1,0.0
56.0,17,55,TOTAL_OUT,60059.04
56.0,17,55,IN-OUT,26.136719
56.0,17,55,PERCENT_DISCREPANCY,0.04352785
57.0,17,56,FROM_STORAGE,31304.87
57.0,17,56,FROM_CONSTANT_HEAD,0.0
57.0,17,56,FROM_RECHARGE,28844.887
57.0,17,56,FROM_STREAM_LEAKAGE,0.0
57.0,17,56,FROM_ZONE_1,0.0
57.0,17,56,TOTAL_IN,60149.758
57.0,17,56,TO_STORAGE,34285.83
57.0,17,56,TO_CONSTANT_HEAD,0.0
57.0,17,56,TO_RECHARGE,0.0
57.0,17,56,TO_STREAM_LEAKAGE,25934.94
57.0,17,56,TO_ZONE_1,0.0
57.0,17,56,TOTAL_OUT,60220.766
57.0,17,56,IN-OUT,71.00781
57.0,17,56,PERCENT_DISCREPANCY,0.11798206
58.0,17,57,FROM_STORAGE,30635.115
58.0,17,57,FROM_CONSTANT_HEAD,0.0
58.0,17,57,FROM_RECHARGE,28844.887
58.0,17,57,FROM_STREAM_LEAKAGE,0.0
58.0,17,57,FROM_ZONE_1,0.0
58.0,17,57,TOTAL_IN,59480.0
58.0,17,57,TO_STORAGE,33568.28
58.0,17,57,TO_CONSTANT_HEAD,0.0
58.0,17,57,TO_RECHARGE,0.0
58.0,17,57,TO_STREAM_LEAKAGE,25945.566
58.0,17,57,TO_ZONE_1,0.0
58.0,17,57,TOTAL_OUT,59513.848
58.0,17,57,IN-OUT,33.847656
58.0,17,57,PERCENT_DISCREPANCY,0.05688976
59.0,17,58,FROM_STORAGE,30663.623
59.0,17,58,FROM_CONSTANT_HEAD,0.0
59.0,17,58,FROM_RECHARGE,28844.887
59.0,17,58,FROM_STREAM_LEAKAGE,0.0
59.0,17,58,FROM_ZONE_1,0.0
59.0,17,58,TOTAL_IN,59508.508
59.0,17,58,TO_STORAGE,33623.79
59.0,17,58,TO_CONSTANT_HEAD,0.0
59.0,17,58,TO_RECHARGE,0.0
59.0,17,58,TO_STREAM_LEAKAGE,25956.148
59.0,17,58,TO_ZONE_1,0.0
59.0,17,58,TOTAL_OUT,59579.938
59.0,17,58,IN-OUT,71.42969
59.0,17,58,PERCENT_DISCREPANCY,0.11996073
60.0,17,59,FROM_STORAGE,30152.43
60.0,17,59,FROM_CONSTANT_HEAD,0.0
60.0,17,59,FROM_RECHARGE,28844.887
60.0,17,59,FROM_STREAM_LEAKAGE,0.0
60.0,17,59,FROM_ZONE_1,0.0
60.0,17,59,TOTAL_IN,58997.316
60.0,17,59,TO_STORAGE,33077.895
60.0,17,59,TO_CONSTANT_HEAD,0.0
60.0,17,59,TO_RECHARGE,0.0
60.0,17,59,TO_STREAM_LEAKAGE,25966.547
60.0,17,59,TO_ZONE_1,0.0
60.0,17,59,TOTAL_OUT,59044.44
60.0,17,59,IN-OUT,47.125
60.0,17,59,PERCENT_DISCREPANCY,0.079844624
61.0,17,60,FROM_STORAGE,30053.691
61.0,17,60,FROM_CONSTANT_HEAD,0.0
61.0,17,60,FROM_RECHARGE,28844.887
61.0,17,60,FROM_STREAM_LEAKAGE,0.0
61.0,17,60,FROM_ZONE_1,0.0
61.0,17,60,TOTAL_IN,58898.58
61.0,17,60,TO_STORAGE,32992.336
61.0,17,60,TO_CONSTANT_HEAD,0.0
61.0,17,60,TO_RECHARGE,0.0
61.0,17,60,TO_STREAM_LEAKAGE,25976.875
61.0,17,60,TO_ZONE_1,0.0
61.0,17,60,TOTAL_OUT,58969.21
61.0,17,60,IN-OUT,70.63281
61.0,17,60,PERCENT_DISCREPANCY,0.11985092
62.0,17,61,FROM_STORAGE,29560.23
62.0,17,61,FROM_CONSTANT_HEAD,0.0
62.0,17,61,FROM_RECHARGE,28844.887
62.0,17,61,FROM_STREAM_LEAKAGE,0.0
62.0,17,61,FROM_ZONE_1,0.0
62.0,17,61,TOTAL_IN,58405.117
62.0,17,61,TO_STORAGE,32465.69
62.0,17,61,TO_CONSTANT_HEAD,0.0
62.0,17,61,TO_RECHARGE,0.0
62.0,17,61,TO_STREAM_LEAKAGE,25987.045
62.0,17,61,TO_ZONE_1,0.0
62.0,17,61,TOTAL_OUT,58452.734
62.0,17,61,IN-OUT,47.617188
62.0,17,61,PERCENT_DISCREPANCY,0.08149592
63.0,17,62,FROM_STORAGE,29475.258
63.0,17,62,FROM_CONSTANT_HEAD,0.0
63.0,17,62,FROM_RECHARGE,28844.887
63.0,17,62,FROM_STREAM_LEAKAGE,0.0
63.0,17,62,FROM_ZONE_1,0.0
63.0,17,62,TOTAL_IN,58320.145
63.0,17,62,TO_STORAGE,32390.607
63.0,17,62,TO_CONSTANT_HEAD,0.0
63.0,17,62,TO_RECHARGE,0.0
63.0,17,62,TO_STREAM_LEAKAGE,25997.113
63.0,17,62,TO_ZONE_1,0.0
63.0,17,62,TOTAL_OUT,58387.72
63.0,17,62,IN-OUT,67.57422
63.0,17,62,PERCENT_DISCREPANCY,0.115800634
64.0,17,63,FROM_STORAGE,28997.297
64.0,17,63,FROM_CONSTANT_HEAD,0.0
64.0,17,63,FROM_RECHARGE,28844.887
64.0,17,63,FROM_STREAM_LEAKAGE,0.0
64.0,17,63,FROM_ZONE_1,0.0
64.0,17,63,TOTAL_IN,57842.184
64.0,17,63,TO_STORAGE,31882.777
64.0,17,63,TO_CONSTANT_HEAD,0.0
64.0,17,63,TO_RECHARGE,0.0
64.0,17,63,TO_STREAM_LEAKAGE,26007.035
64.0,17,63,TO_ZONE_1,0.0
64.0,17,63,TOTAL_OUT,57889.812
64.0,17,63,IN-OUT,47.628906
64.0,17,63,PERCENT_DISCREPANCY,0.08230896
65.0,17,64,FROM_STORAGE,28728.8
65.0,17,64,FROM_CONSTANT_HEAD,0.0
65.0,17,64,FROM_RECHARGE,28844.887
65.0,17,64,FROM_STREAM_LEAKAGE,0.0
65.0,17,64,FROM_ZONE_1,0.0
65.0,17,64,TOTAL_IN,57573.688
65.0,17,64,TO_STORAGE,31603.34
65.0,17,64,TO_CONSTANT_HEAD,0.0
65.0,17,64,TO_RECHARGE,0.0
65.0,17,64,TO_STREAM_LEAKAGE,26016.84
65.0,17,64,TO_ZONE_1,0.0
65.0,17,64,TOTAL_OUT,57620.18
65.0,17,64,IN-OUT,46.492188
65.0,17,64,PERCENT_DISCREPANCY,0.0807199
66.0,17,65,FROM_STORAGE,28465.004
66.0,17,65,FROM_CONSTANT_HEAD,0.0
66.0,17,65,FROM_RECHARGE,28844.887
66.0,17,65,FROM_STREAM_LEAKAGE,0.0
66.0,17,65,FROM_ZONE_1,0.0
66.0,17,65,TOTAL_IN,57309.89
66.0,17,65,TO_STORAGE,31328.896
66.0,17,65,TO_CONSTANT_HEAD,0.0
66.0,17,65,TO_RECHARGE,0.0
66.0,17,65,TO_STREAM_LEAKAGE,26026.584
66.0,17,65,TO_ZONE_1,0.0
66.0,17,65,TOTAL_OUT,57355.48
66.0,17,65,IN-OUT,45.589844
66.0,17,65,PERCENT_DISCREPANCY,0.079518065
67.0,17,66,FROM_STORAGE,28394.34
67.0,17,66,FROM_CONSTANT_HEAD,0.0
67.0,17,66,FROM_RECHARGE,28844.887
67.0,17,66,FROM_STREAM_LEAKAGE,0.0
67.0,17,66,FROM_ZONE_1,0.0
67.0,17,66,TOTAL_IN,57239.227
67.0,17,66,TO_STORAGE,31272.557
67.0,17,66,TO_CONSTANT_HEAD,0.0
67.0,17,66,TO_RECHARGE,0.0
67.0,17,66,TO_STREAM_LEAKAGE,26036.25
67.0,17,66,TO_ZONE_1,0.0
67.0,17,66,TOTAL_OUT,57308.805
67.0,17,66,IN-OUT,69.578125
67.0,17,66,PERCENT_DISCREPANCY,0.12148288
68.0,17,67,FROM_STORAGE,27951.076
68.0,17,67,FROM_CONSTANT_HEAD,0.0
68.0,17,67,FROM_RECHARGE,28844.887
68.0,17,67,FROM_STREAM_LEAKAGE,0.0
68.0,17,67,FROM_ZONE_1,0.0
68.0,17,67,TOTAL_IN,56795.96
68.0,17,67,TO_STORAGE,30796.63
68.0,17,67,TO_CONSTANT_HEAD,0.0
68.0,17,67,TO_RECHARGE,0.0
68.0,17,67,TO_STREAM_LEAKAGE,26045.777
68.0,17,67,TO_ZONE_1,0.0
68.0,17,67,TOTAL_OUT,56842.406
68.0,17,67,IN-OUT,46.445312
68.0,17,67,PERCENT_DISCREPANCY,0.08174231
69.0,17,68,FROM_STORAGE,27891.492
69.0,17,68,FROM_CONSTANT_HEAD,0.0
69.0,17,68,FROM_RECHARGE,28844.887
69.0,17,68,FROM_STREAM_LEAKAGE,0.0
69.0,17,68,FROM_ZONE_1,0.0
69.0,17,68,TOTAL_IN,56736.38
69.0,17,68,TO_STORAGE,30749.148
69.0,17,68,TO_CONSTANT_HEAD,0.0
69.0,17,68,TO_RECHARGE,0.0
69.0,17,68,TO_STREAM_LEAKAGE,26055.24
69.0,17,68,TO_ZONE_1,0.0
69.0,17,68,TOTAL_OUT,56804.39
69.0,17,68,IN-OUT,68.01172
69.0,17,68,PERCENT_DISCREPANCY,0.11980141
70.0,17,69,FROM_STORAGE,27650.14
70.0,17,69,FROM_CONSTANT_HEAD,0.0
70.0,17,69,FROM_RECHARGE,28844.887
70.0,17,69,FROM_STREAM_LEAKAGE,0.0
70.0,17,69,FROM_ZONE_1,0.0
70.0,17,69,TOTAL_IN,56495.027
70.0,17,69,TO_STORAGE,30497.797
70.0,17,69,TO_CONSTANT_HEAD,0.0
70.0,17,69,TO_RECHARGE,0.0
70.0,17,69,TO_STREAM_LEAKAGE,26064.594
70.0,17,69,TO_ZONE_1,0.0
70.0,17,69,TOTAL_OUT,56562.39
70.0,17,69,IN-OUT,67.36328
70.0,17,69,PERCENT_DISCREPANCY,0.11916649
71.0,17,70,FROM_STORAGE,27413.064
71.0,17,70,FROM_CONSTANT_HEAD,0.0
71.0,17,70,FROM_RECHARGE,28844.887
71.0,17,70,FROM_STREAM_LEAKAGE,0.0
71.0,17,70,FROM_ZONE_1,0.0
71.0,17,70,TOTAL_IN,56257.953
71.0,17,70,TO_STORAGE,30251.676
71.0,17,70,TO_CONSTANT_HEAD,0.0
71.0,17,70,TO_RECHARGE,0.0
71.0,17,70,TO_STREAM_LEAKAGE,26073.86
71.0,17,70,TO_ZONE_1,0.0
71.0,17,70,TOTAL_OUT,56325.535
71.0,17,70,IN-OUT,67.58203
71.0,17,70,PERCENT_DISCREPANCY,0.12005674
72.0,17,71,FROM_STORAGE,27182.084
72.0,17,71,FROM_CONSTANT_HEAD,0.0
72.0,17,71,FROM_RECHARGE,28844.887
72.0,17,71,FROM_STREAM_LEAKAGE,0.0
72.0,17,71,FROM_ZONE_1,0.0
72.0,17,71,TOTAL_IN,56026.97
72.0,17,71,TO_STORAGE,30010.504
72.0,17,71,TO_CONSTANT_HEAD,0.0
72.0,17,71,TO_RECHARGE,0.0
72.0,17,71,TO_STREAM_LEAKAGE,26083.004
72.0,17,71,TO_ZONE_1,0.0
72.0,17,71,TOTAL_OUT,56093.508
72.0,17,71,IN-OUT,66.53906
72.0,17,71,PERCENT_DISCREPANCY,0.11869208
73.0,17,72,FROM_STORAGE,26773.89
73.0,17,72,FROM_CONSTANT_HEAD,0.0
73.0,17,72,FROM_RECHARGE,28844.887
73.0,17,72,FROM_STREAM_LEAKAGE,0.0
73.0,17,72,FROM_ZONE_1,0.0
73.0,17,72,TOTAL_IN,55618.777
73.0,17,72,TO_STORAGE,29572.316
73.0,17,72,TO_CONSTANT_HEAD,0.0
73.0,17,72,TO_RECHARGE,0.0
73.0,17,72,TO_STREAM_LEAKAGE,26092.041
73.0,17,72,TO_ZONE_1,0.0
73.0,17,72,TOTAL_OUT,55664.36
73.0,17,72,IN-OUT,45.58203
73.0,17,72,PERCENT_DISCREPANCY,0.08192082
74.0,17,73,FROM_STORAGE,26732.246
74.0,17,73,FROM_CONSTANT_HEAD,0.0
74.0,17,73,FROM_RECHARGE,28844.887
74.0,17,73,FROM_STREAM_LEAKAGE,0.0
74.0,17,73,FROM_ZONE_1,0.0
74.0,17,73,TOTAL_IN,55577.133
74.0,17,73,TO_STORAGE,29543.031
74.0,17,73,TO_CONSTANT_HEAD,0.0
74.0,17,73,TO_RECHARGE,0.0
74.0,17,73,TO_STREAM_LEAKAGE,26101.014
74.0,17,73,TO_ZONE_1,0.0
74.0,17,73,TOTAL_OUT,55644.047
74.0,17,73,IN-OUT,66.91406
74.0,17,73,PERCENT_DISCREPANCY,0.12032612
75.0,17,74,FROM_STORAGE,26336.902
75.0,17,74,FROM_CONSTANT_HEAD,0.0
75.0,17,74,FROM_RECHARGE,28844.887
75.0,17,74,FROM_STREAM_LEAKAGE,0.0
75.0,17,74,FROM_ZONE_1,0.0
75.0,17,74,TOTAL_IN,55181.79
75.0,17,74,TO_STORAGE,29117.336
75.0,17,74,TO_CONSTANT_HEAD,0.0
75.0,17,74,TO_RECHARGE,0.0
75.0,17,74,TO_STREAM_LEAKAGE,26109.85
75.0,17,74,TO_ZONE_1,0.0
75.0,17,74,TOTAL_OUT,55227.188
75.0,17,74,IN-OUT,45.398438
75.0,17,74,PERCENT_DISCREPANCY,0.082236856
76.0,17,75,FROM_STORAGE,26126.07
76.0,17,75,FROM_CONSTANT_HEAD,0.0
76.0,17,75,FROM_RECHARGE,28844.887
76.0,17,75,FROM_STREAM_LEAKAGE,0.0
76.0,17,75,FROM_ZONE_1,0.0
76.0,17,75,TOTAL_IN,54970.957
76.0,17,75,TO_STORAGE,28897.367
76.0,17,75,TO_CONSTANT_HEAD,0.0
76.0,17,75,TO_RECHARGE,0.0
76.0,17,75,TO_STREAM_LEAKAGE,26118.598
76.0,17,75,TO_ZONE_1,0.0
76.0,17,75,TOTAL_OUT,55015.965
76.0,17,75,IN-OUT,45.007812
76.0,17,75,PERCENT_DISCREPANCY,0.08184212
77.0,17,76,FROM_STORAGE,26093.027
77.0,17,76,FROM_CONSTANT_HEAD,0.0
77.0,17,76,FROM_RECHARGE,28844.887
77.0,17,76,FROM_STREAM_LEAKAGE,0.0
77.0,17,76,FROM_ZONE_1,0.0
77.0,17,76,TOTAL_IN,54937.914
77.0,17,76,TO_STORAGE,28876.99
77.0,17,76,TO_CONSTANT_HEAD,0.0
77.0,17,76,TO_RECHARGE,0.0
77.0,17,76,TO_STREAM_LEAKAGE,26127.273
77.0,17,76,TO_ZONE_1,0.0
77.0,17,76,TOTAL_OUT,55004.266
77.0,17,76,IN-OUT,66.35156
77.0,17,76,PERCENT_DISCREPANCY,0.120702654
78.0,17,77,FROM_STORAGE,25887.502
78.0,17,77,FROM_CONSTANT_HEAD,0.0
78.0,17,77,FROM_RECHARGE,28844.887
78.0,17,77,FROM_STREAM_LEAKAGE,0.0
78.0,17,77,FROM_ZONE_1,0.0
78.0,17,77,TOTAL_IN,54732.39
78.0,17,77,TO_STORAGE,28662.2
78.0,17,77,TO_CONSTANT_HEAD,0.0
78.0,17,77,TO_RECHARGE,0.0
78.0,17,77,TO_STREAM_LEAKAGE,26135.863
78.0,17,77,TO_ZONE_1,0.0
78.0,17,77,TOTAL_OUT,54798.062
78.0,17,77,IN-OUT,65.671875
78.0,17,77,PERCENT_DISCREPANCY,0.11991528
79.0,17,78,FROM_STORAGE,25512.846
79.0,17,78,FROM_CONSTANT_HEAD,0.0
79.0,17,78,FROM_RECHARGE,28844.887
79.0,17,78,FROM_STREAM_LEAKAGE,0.0
79.0,17,78,FROM_ZONE_1,0.0
79.0,17,78,TOTAL_IN,54357.734
79.0,17,78,TO_STORAGE,28258.766
79.0,17,78,TO_CONSTANT_HEAD,0.0
79.0,17,78,TO_RECHARGE,0.0
79.0,17,78,TO_STREAM_LEAKAGE,26144.344
79.0,17,78,TO_ZONE_1,0.0
79.0,17,78,TOTAL_OUT,54403.11
79.0,17,78,IN-OUT,45.375
79.0,17,78,PERCENT_DISCREPANCY,0.08343995
80.0,17,79,FROM_STORAGE,25488.268
80.0,17,79,FROM_CONSTANT_HEAD,0.0
80.0,17,79,FROM_RECHARGE,28844.887
80.0,17,79,FROM_STREAM_LEAKAGE,0.0
80.0,17,79,FROM_ZONE_1,0.0
80.0,17,79,TOTAL_IN,54333.156
80.0,17,79,TO_STORAGE,28245.41
80.0,17,79,TO_CONSTANT_HEAD,0.0
80.0,17,79,TO_RECHARGE,0.0
80.0,17,79,TO_STREAM_LEAKAGE,26152.752
