BASE_FLOW
164.8265898059687
166.6475019516492
168.96329326144325
171.45379485734708
174.2825555341002
176.8655638723735
179.51214372782005
181.94703724581325
184.22236264234704
186.3315265398186
188.26934933326038
190.05339082628925
191.69545447374466
193.19467549139065
194.5713713452244
195.83199629767864
196.5446904690989
197.19315168805338
197.77193618426898
198.283816558681
198.37164127732166
198.42952921876457
198.4569419678392
198.44425437329286
198.39623611142488
198.30412788861372
198.1695137116055
198.03035793744502
198.33918421359772
200.1349605346034
201.81211198613377
203.28895583034165
204.55793128771234
205.68852031116535
206.69323153405955
207.56583407369456
208.31311737636355
208.941800500464
209.45396546970733
209.8737395379935
210.20745310363762
210.45366804685244
210.62677534351104
210.85185767873753
211.06189873736633
211.29560068096052
211.50963815959977
211.70554552758495
212.17141396154207
212.5319667917944
212.80793239945706
212.99061912913226
213.08126663701438
213.10521486428038
213.07152316617393
212.9756496301998
212.8245091838285
212.62888098421993
212.3856517224434
212.10133812877507
211.77699094690936
211.41202220128167
211.01249495927672
210.7172873885918
211.34845654835172
211.74254681010854
212.6217614809169
213.2217676837904
213.70634635796335
214.0934880488635
214.37873531170573
214.57816824942032
214.69640513880225
214.74011726197574
214.71300892936688
214.62439280510074
214.47257276841594
214.26020205557015
214.0031358815369
213.69584387288512
213.3376500204362
212.9265757354643
212.46284906823752
211.95779428033157
211.41072549098462
210.81827396341006
210.18015937762883
209.51084139064145
208.81208992557475
208.0944905506381
207.3534196319144
206.58140552030937
205.77568601502293
204.94074511628972
204.0775786309057
203.18877025172986
202.27073820720847
201.34398599179977
200.41546751472836
199.60099132917915
198.91432065618707
198.27672752180484
197.66534291149105
197.02046385087783
196.33110274502525
195.59058025176995
194.80061652718786
194.0139073341283
193.30724746602706
192.609190232306
191.9411463867562
191.3302243292532
190.6981350128298
190.1205262985753
189.51643009982024
188.91305053526295
188.36999401088664
187.78375838063457
187.29306266161103
186.77070150465312
186.24647606955358
185.99437789868475
186.11148842947551
186.10085501390003
186.00036610781402
185.821290613026
185.57109002462457
185.22957101288745
184.92746655563198
184.69314316436044
184.40274217708316
184.04937876185056
183.6169576712374
183.11429046827297
182.53470729485304
181.96026891496527
181.3593572740318
180.72773059182632
180.05954786395557
179.35863192627096
178.62965652600337
177.8958317717085
177.13243464279265
176.33797368387155
175.53339022020364
174.6826434880735
173.78177400973524
172.84706268974924
171.89968505328252
170.94626631862246
169.98669287547034
169.0267890687552
168.08205222410098
167.13331454665058
166.21309044568963
165.33888568545308
164.4821939202518
163.70567127856435
163.02101663337726
162.34037669799892
161.64847512905004
160.93575612085064
160.23471237906108
159.56723545645193
158.89457629167612
158.21280343157204
157.55963106469667
156.90631447045226
156.2477276535771
155.67276321230474
155.09045022595672
154.49369805135697
153.9118165395551
153.32618896899595
152.73344855871903
152.16201190416103
151.5891411069324
151.01540455746152
150.44349630818937
149.86989862431966
149.29590455426592
148.72542514544887
148.16003686256713
147.5968014730667
147.03439392469093
146.47881063804033
146.00655401698026
145.6750488339473
145.4227870390417
145.2279635859195
