totim,kstp,kper,zone,STO-SS-IN,STO-SY-IN,DRN-IN,RIV-IN,RCHA-IN,STO-SS-OUT,STO-SY-OUT,DRN-OUT,RIV-OUT,RCHA-OUT,FROM ZONE 0,FROM ZONE 1,TO ZONE 0,TO ZONE 1
84.00000000000000,1,84,1,722.9560684403783,560.2630277026144,.000000000000000,1583.986487365257,17671.74999999968,471.0947638888281,170.7209296848376,15618.65248666322,4278.487426522686,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
85.00000000000000,1,85,1,774.6848945411901,607.9815511583166,.000000000000000,1585.124127772094,17502.04999999913,456.2669779365602,162.5627846644581,15586.26108710355,4264.749723089616,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
86.00000000000000,1,86,1,827.6249387605167,658.2855907784626,.000000000000000,1586.364852286407,17323.53999999993,440.6537208413067,154.0979384370012,15550.91188559734,4250.151837127700,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
87.00000000000000,1,87,1,879.3022866578980,708.3222809609525,.000000000000000,1587.686671325624,17143.44000000101,425.3747217527226,146.1240929150609,15512.59847946868,4234.653962084079,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
88.00000000000000,1,88,1,922.5638161010198,749.6853893188284,.000000000000000,1589.081812451052,16981.27000000013,411.8117899526450,139.9707357035786,15471.89003983321,4218.928468769262,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
89.00000000000000,1,89,1,962.3329747493179,786.5238754905270,.000000000000000,1590.554945151638,16824.07999999987,398.0679660487572,133.5043161079220,15429.01196713762,4202.907547583681,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
90.00000000000000,1,90,1,993.2771339284295,816.4082217635904,.000000000000000,1592.074140382509,16685.52999999906,386.6178688466755,129.2335034063420,15384.41848003482,4187.019643922826,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
91.00000000000000,1,91,1,1029.041334726196,849.0725753206214,.000000000000000,1593.658528802528,16536.12000000024,374.6602373283949,124.2382329995952,15337.98302633238,4171.010958667550,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
92.00000000000000,1,92,1,1068.005260484734,886.0727548248051,.000000000000000,1595.299901994004,16376.40000000010,362.6431673352853,119.2013928154567,15289.44941906730,4154.483919881433,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
93.00000000000000,1,93,1,1111.542546228076,921.5861702503843,.000000000000000,1597.007894964176,16209.62999999961,349.9794612078733,113.7599859619505,15238.69513267996,4137.332033982197,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
